Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  245038/245039      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [158]
-----------------------------------------------
                0.00    0.02    1264/1264        std::map<std::vector<int, std::allocator<int> >, int, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::operator[](std::vector<int, std::allocator<int> > const&) [4]
[30]     2.7    0.00    0.02    1264         std::_Rb_tree_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> > std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>&&, std::tuple<>&&) [30]
                0.01    0.01    1264/1264        std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::vector<int, std::allocator<int> > const&) [31]
                0.00    0.00    1264/1264        std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> >* std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>&&, std::tuple<>&&) [90]
                0.00    0.00    1264/1264        std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> >*) [92]
                0.00    0.00    1264/3110578     std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_S_key(std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> > const*) [48]
                0.00    0.00    1264/6320        std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [225]
                0.00    0.00    1264/6320        std::tuple<std::vector<int, std::allocator<int> > const&>&& std::forward<std::tuple<std::vector<int, std::allocator<int> > const&> >(std::remove_reference<std::tuple<std::vector<int, std::allocator<int> > const&> >::type&) [226]
                0.00    0.00    1264/6320        std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [224]
-----------------------------------------------
                0.01    0.01    1264/1264        std::_Rb_tree_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> > std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::piecewise_construct_t const&, std::tuple<std::vector<int, std::allocator<int> > const&>&&, std::tuple<>&&) [30]
[31]     2.6    0.01    0.01    1264         std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::vector<int, std::allocator<int> > const&) [31]
                0.00    0.01       1/1           std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_get_insert_unique_pos(std::vector<int, std::allocator<int> > const&) [59]
                0.00    0.00    2475/3351775     std::less<std::vector<int, std::allocator<int> > >::operator()(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) const [5]
                0.00    0.00    2475/3736        std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_S_key(std::_Rb_tree_node_base const*) [101]
                0.00    0.00    1264/1264        std::_Rb_tree_const_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >::_M_const_cast() const [236]
                0.00    0.00    1264/246301      std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_end() [149]
                0.00    0.00    1261/1261        std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [248]
                0.00    0.00    1212/1212        std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_leftmost() [250]
                0.00    0.00    1212/1212        std::_Rb_tree_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >::operator--() [249]
                0.00    0.00    1212/1866663     std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_S_right(std::_Rb_tree_node_base*) [125]
                0.00    0.00     102/102         std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::_M_rightmost() [251]
                0.00    0.00      52/52          std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::size() const [252]
                0.00    0.00       2/2           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [273]
-----------------------------------------------
                0.02    0.00 13897176/13897176     int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [26]
[32]     2.6    0.02    0.00 13897176         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [32]
-----------------------------------------------
                0.00    0.02 1950192/1950192     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [11]
[33]     2.6    0.00    0.02 1950192         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [33]
                0.01    0.01 1950192/1950192     std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [34]
-----------------------------------------------
                0.01    0.01 1950192/1950192     std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [33]
[34]     2.6    0.01    0.01 1950192         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [34]
                0.01    0.00 1950192/1950192     int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [52]
-----------------------------------------------
                0.00    0.01  488813/1463909     std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [62]
                0.00    0.01  975096/1463909     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [11]
